document_id,project_id,project_name,publish_date,outlet,stance_code,frame_code,reasoning,coder,model_name
TEMPOE0020231017ejah0008d,P064,General (Indonesia–China strategic partnership & IKN),2023-10-17,Kompas,Neutral,F5,"Straight news on Jokowi’s bilateral meetings with Chinese leaders and IKN/green-industry plans, without explicit endorsement or criticism.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231017ejah004s9,P042,General (BRI projects),2023-10-18,Tempo,Neutral,F2,"Jokowi welcomes BRI but stresses projects must ensure sustainability and not worsen partners’ fiscal positions, foregrounding debt-risk safeguards.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020231018ejai000gq,P034,General (BRI / Whoosh),2023-10-18,Kompas,Neutral,F5,"Op-ed reviews BRI’s role in financing infrastructure, noting both development benefits and concerns over influence, transparency and debt, and calls for adjustments.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231018ejai005mt,P218,Whoosh / Jakarta–Bandung HSR,2023-10-18,Kompas,Neutral,F1,"Article compares Whoosh’s speed and prices to other modes and discusses bundling options, treating it as a commercial transport product.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231018ejai002s1,P073,General (energy transition cooperation),2023-10-19,The Jakarta Post,Neutral,F2,Piece covers Jokowi’s bid for Chinese renewable investment while analysts warn about coal funding and insist cooperation be on Indonesia’s terms.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231018ejai0000g,P055,General (Chinese energy & coal projects),2023-10-19,Tempo,Opposed,F4,Report warns that most Chinese energy finance still backs coal and fossil projects and flags environmental and governance risks of such investments.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231019ejaj0002w,P045,"General (BRI, KCJB & Morowali)",2023-10-23,Kompas,Neutral,F5,Op-ed argues Indonesia has managed BRI relatively well while acknowledging debt-trap problems elsewhere and stressing transparency and democratic safeguards.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231023ejan004ph,P038,General (BRI energy projects / CEEC),2023-10-24,The Jakarta Post,Supportive,F5,"Story relays CEEC’s pledge to help BRI countries with green, low-carbon energy projects and presents this as an opportunity without counter-arguments.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231023ejan00002,P218,Whoosh / Jakarta–Bandung HSR,2023-10-24,Kompas,Neutral,F1,"Kompas analysis highlights how spatial planning and connectivity around Whoosh stations could shape local economic spillovers, focusing on development potential.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231024ejao001e1,P209,Suramadu & future Chinese-built bridges,2023-10-27,The Jakarta Post,Supportive,F1,Article reports CCCC’s successful Suramadu project and interest in more Indonesian bridges as a way to boost connectivity and infrastructure.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231101ejb10000a,P125,Jakarta–Surabaya HSR extension,2023-11-02,Tempo,Opposed,F2,Koran Tempo warns that extending the Chinese-financed HSR to Surabaya would require massive borrowing and could trap Indonesia in heavy debt to China.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231102ejb200002,P125,Jakarta–Surabaya HSR extension,2023-11-02,Tempo,Neutral,F1,Tempo.co simply reports a joint feasibility study on extending Whoosh to Surabaya and notes that costs and financing schemes are still being examined.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020231102ejb2000dx,P087,General (nickel downstreaming & smelters),2023-11-03,The Jakarta Post,Neutral,F5,Analysis notes China’s dominance in Indonesia’s nickel downstreaming and argues Indonesia should bring in more global players amid US–China rivalry.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231102ejb20000h,P082,General (nickel EV battery ecosystem),2023-11-07,Tempo,Neutral,F1,"Piece describes how cheaper LFP batteries threaten demand for Indonesia’s nickel-based battery materials, framing it as an industrial competitiveness challenge.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231107ejb700030,P089,General (nickel smelter regions: Morowali & Central Halmahera),2023-11-08,The Jakarta Post,Neutral,F3,"Column shows very high GRDP in nickel districts like Morowali alongside persistent poverty elsewhere, emphasizing uneven welfare outcomes in mining regions.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231107ejb700003,P072,General (connectivity & BRI-related logistics),2023-11-10,Kompas,Neutral,F1,"Op-ed discusses logistics efficiency, energy-transition rules and Jokowi’s BRI connectivity criteria without judging particular Chinese projects.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231110ejba0053d,P157,Morowali (PT GNI CSR programs),2023-11-11,Kompas,Supportive,F1,Advertorial depicts PT GNI’s sewing-based CSR scheme as empowering nearby communities through skills training and job creation.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231111ejbb001rx,P119,Jakarta–Bandung HSR (KCJB),2023-11-12,Tempo,Opposed,F2,Opinion piece criticizes the APBN guarantee for KCJB cost overruns and portrays Chinese loan practices as pushing recipients toward debt traps.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231113ejbc00032,P127,Jakarta–Surabaya HSR extension / BRI,2023-11-12,Tempo,Opposed,F2,"Tempo Magazine editorial calls the planned Jakarta–Surabaya extension a potential BRI-linked debt trap and faults the loans as rushed, poorly managed and non-essential.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020231113ejbc00008,P126,Jakarta–Surabaya HSR extension (Whoosh),2023-11-12,Tempo,Neutral,F1,"Feature weighs route options, demand and investment returns of extending the Jakarta–Bandung HSR to Surabaya without strong pro or anti China language.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020231113ejbc0000f,P132,Java–Sumatra electricity interconnection (PLN–SGCC),2023-11-12,Tempo,Supportive,F1,"Article highlights PLN cooperation with China’s SGCC and other partners to build an efficient inter-island grid, cut power costs and support renewables.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020231113ejbc00003,P063,General (Indonesia–China investment and nickel sector),2023-11-13,Kompas,Supportive,F5,Report stresses ever closer Indonesia–China strategic partnership and growing trade and nickel investment framed as a shared prosperity agenda.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231113ejbd004h5,P201,"PT GNI nickel smelter, North Morowali",2023-11-15,Kompas,Supportive,F3,Corporate profile emphasizes PT GNI’s target to recruit more than 80 percent local workers as a way to support community employment and skills.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231115ejbf0028l,P061,General (IPEF and US–China rivalry),2023-11-16,The Jakarta Post,Neutral,F5,Piece explains the US led IPEF trade pillar and notes it is seen as countering China’s influence without endorsing or condemning either side.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231115ejbf00003,P062,General (Indonesia–China digital and smart city cooperation),2023-11-23,Tempo,Supportive,F5,"News on Kominfo–China talks frames deeper cooperation in AI, digital finance, health and smart cities as an opportunity given China’s role as a major investor.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020231123ejbn00001,P199,"PT GNI CSR and education programs, North Morowali",2023-11-23,Kompas,Supportive,F1,"Story presents PT GNI’s donation of laptops, internet and English teaching as expanding educational access and human capital around the smelter.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231123ejbn002e5,P219,Whoosh / Jakarta–Bandung HSR (KCIC),2023-11-26,Tempo,Supportive,F1,KCIC describes cooperation with Indonesian banks and payment systems so Whoosh transactions keep funds circulating in the domestic economy.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020231126ejbq00004,P065,General (Indonesia’s trade dependence on China),2023-11-26,Kompas,Neutral,F5,Kompas analysis weighs gains from China backed hilirisasi and export growth against risks of over dependence on the Chinese market and calls for diversification.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231126ejbq00461,P057,"General (Chinese investment, HSR and nickel projects)",2023-11-27,The Jakarta Post,Opposed,F4,"Election focused op-ed underlines environmental damage, cost overruns and labor issues around Chinese backed rail and nickel projects and criticizes candidates’ records.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231126ejbq00007,P077,General (green finance and investment in Indonesia),2023-12-02,The Jakarta Post,Neutral,F4,"Article describes institutional bottlenecks, weak incentives and limited capacity that make banks reluctant to fund green projects without targeting a specific actor.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231201ejc10000b,P069,General (RI–China relations and Whoosh),2023-12-05,The Jakarta Post,Supportive,F5,"Chinese think tank experts praise strong trade, investment and infrastructure ties with Indonesia and express confidence that relations will stay positive despite global tensions.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231204ejc40000e,P037,General (BRI and RI–China comprehensive partnership),2023-12-07,Kompas,Supportive,F5,"Opinion by a Chinese voice celebrates ten years of comprehensive partnership and BRI cooperation as creating jobs, investment and people to people links.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231207ejc70008d,P044,"General (BRI, HSR, nickel and IKN)",2023-12-11,The Jakarta Post,Neutral,F2,"Op-ed welcomes BRI’s shift to “small but beautiful” projects while detailing debt exposure, cost overruns and state budget guarantees in Indonesia’s HSR and IKN plans.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231210ejca00002,P210,Tokopedia–TikTok deal and Chinese e-commerce platforms,2023-12-16,Tempo,Opposed,F2,"Investigative piece criticizes Chinese and other foreign dominance in local e-commerce and warns about import surges, loss of local control and data risks.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231216ejcg00002,P200,"PT GNI nickel smelter CSR, North Morowali",2023-12-19,Kompas,Supportive,F1,"Corporate feature frames PT GNI’s CSR, mosque support, local business growth and safety efforts as bringing broad socio economic benefits to nearby communities.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231219ejcj001up,P046,General (CEWC 2024 and high quality BRI),2023-12-22,The Jakarta Post,Supportive,F5,Commentary lauds China’s Central Economic Work Conference blueprint and support for high quality Belt and Road cooperation as positive for global development and openness.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020231221ejcl0000j,P101,"IMIP / ITSS nickel smelter, Morowali",2023-12-24,Kompas,Opposed,F4,News report details a deadly furnace explosion at ITSS in the IMIP area and notes a pattern of repeated accidents and serious safety concerns in nickel operations.,final_thesis_labels,unspecified_llm_assisted_workflow
KOMPID0020231224ejco00231,P100,"IMIP / ITSS / GNI nickel smelters, Morowali",2023-12-24,Tempo,Opposed,F4,"Walhi statement urges stopping IMIP production and imposing strict sanctions, arguing that repeated fatal accidents and lack of penalties show profit driven negligence.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020231224ejco0002u,P102,"IMIP nickel industrial park, Morowali",2023-12-25,Kompas,Neutral,F4,"Government response piece focuses on Manpower Ministry condolences and plans for K3 inspections and enforcement after the IMIP accident, without a broader political critique.",final_thesis_labels,unspecified_llm_assisted_workflow
KOMPCO0020231225ejcp0008e,P100,"IMIP / ITSS / GNI nickel smelters, Morowali",2023-12-25,Tempo,Opposed,F4,Investigative report recounts a series of fatal accidents at Chinese-owned nickel smelters in IMIP and stresses weak safety oversight and corporate dominance harming workers.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020231225ejcp00003,P101,"IMIP / ITSS nickel smelter, Morowali",2023-12-25,Tempo,Opposed,F4,Editorial condemns repeated deadly accidents at Jokowi’s flagship nickel downstream projects in IMIP and urges suspending operations until worker safety and environmental issues are resolved.,final_thesis_labels,unspecified_llm_assisted_workflow
